"subject"	"activity"	"Id"	"feature"	"mean"
5	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.954237489772727
5	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.93137020875
5	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.181055554206071
5	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.0568032957531915
5	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.19681792087234
6	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.936043420175439
6	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.947070821272727
6	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.951405464912281
6	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.0753742321614035
6	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	0.1372024523
6	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.122991594331373
7	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.972531648846154
7	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.969423612916667
7	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.967165093018868
7	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.123192887383684
7	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.316236510319149
7	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.53707567
8	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.975877437407407
8	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.980221104565217
8	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.976177675
8	"WALKING"	1	"fBodyAccJerk-mean()-Y"	0.0796832872416667
8	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	0.220639687868421
8	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.0257952590634146
9	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.9640828062
9	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.9580073906
9	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.962624298888889
9	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.367706595
9	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.313643041809524
9	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.608498592040816
10	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.968039173793103
10	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.980962856111111
10	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.942187760454545
10	"WALKING"	1	"fBodyAccJerk-mean()-Y"	0.0309052018326415
10	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.119504295573684
10	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.206872839212766
11	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.973882496666667
11	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.967454617735849
11	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.979287024255319
11	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.241801726186441
11	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.177479240097826
11	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.455317917037037
12	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.963223332
12	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.964236191372549
12	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.95329178
12	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.1413740705982
12	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	0.00639406888695652
12	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.333077590961538
13	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.980375137419355
13	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.983914101836735
13	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.977752775438597
13	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.0439195137368421
13	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.207812348246809
13	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.368996179072727
14	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.969342124313725
14	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.968951769814815
14	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.967249904833333
14	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.376766600508475
14	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	0.164775056133333
14	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.347606639592593
15	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.970833221666667
15	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.978159013220339
15	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.967884709433962
15	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.0669378062222222
15	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.0269769415214286
15	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.338102216666667
16	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.984752927142857
16	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.981752167391304
16	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.982425403974359
16	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.454270822156863
16	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.289957855489362
16	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.468605205294118
17	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.977212387746479
17	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.9883274196875
17	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.986278342435897
17	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.194232721737705
17	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.351268404347826
17	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.37705192875
18	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.985865325230769
18	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.983642391578947
18	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.975243689589041
18	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.361908549464286
18	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.465982666363636
18	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.579650286034483
19	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.974878270963855
19	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.979141571643836
19	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.970011345890411
19	"WALKING"	1	"fBodyAccJerk-mean()-Y"	0.0107318703980769
19	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	0.276716853307692
19	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.073928372175
20	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.9772207075
20	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.971158287575758
20	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.935717554109589
20	"WALKING"	1	"fBodyAccJerk-mean()-Y"	0.157933952294118
20	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	0.20582901724
20	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.312161098966667
21	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.972039417111111
21	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.979180438588235
21	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.964503015505618
21	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.112564739084615
21	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.107306347733333
21	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.205067301297872
22	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.954833264305556
22	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.963129472580645
22	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.952141454126984
22	"WALKING"	1	"fBodyAccJerk-mean()-Y"	0.159995613695652
22	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.00309155313333333
22	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.0751829281833333
23	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.988230264166667
23	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.978136218235294
23	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.975176561617647
23	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.155488720747458
23	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.0724504562777778
23	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.326236287627451
24	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.982140613888889
24	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.979228238382353
24	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.967720592463768
24	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.352829307068966
24	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.2258243574
24	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.527604243559322
25	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.946802003561644
25	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.982957002923077
25	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.972554452972973
25	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.43445519972973
25	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.415699643793103
25	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.640849424923077
26	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.987115080789474
26	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.985862886410256
26	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.976267058648649
26	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.298531982474576
26	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.165552378156
26	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.419344696
27	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.985257277297297
27	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.985238583714286
27	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.97586868
27	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.194767362438596
27	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.170975270611364
27	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.44246561254902
28	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.978094827375
28	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.963054247083333
28	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.93516897835443
28	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.294548344814815
28	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.0127039720456522
28	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.358009373333333
29	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.989398823913043
29	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.983883193
29	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.983194980615385
29	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.0880213408433962
29	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.0977850659541667
29	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.408886605510204
30	"LAYING"	6	"fBodyAccJerk-mean()-Y"	-0.971696279857143
30	"SITTING"	4	"fBodyAccJerk-mean()-Y"	-0.980405717258064
30	"STANDING"	5	"fBodyAccJerk-mean()-Y"	-0.957434887457627
30	"WALKING"	1	"fBodyAccJerk-mean()-Y"	-0.299525343907692
30	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Y"	-0.224992780432258
30	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Y"	-0.592919440769231
1	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.9480609042
1	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.986053092340425
1	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.990752166037736
1	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.468999224631579
1	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.288334735714286
1	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.685474353962264
2	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.986197134583333
2	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.985129050217391
2	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.979775152037037
2	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.554956709661017
2	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.271498721106383
2	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.522728063333333
3	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.979122344354839
3	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.970845669423077
3	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.969174903442623
3	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.514137255344828
3	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.529059450612245
3	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.677314534067797
4	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.975383329444444
4	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.9751549056
4	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.968648411607143
4	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.728991595666667
4	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.583917371333333
4	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.690106934230769
5	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.983250309423077
5	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.969501330681818
5	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.958438726607143
5	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.590496615535714
5	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.491979946170213
5	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.606717464680851
6	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.954425844736842
6	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.954199785636364
6	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.963743518070175
6	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.541438616140351
6	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.283086205125
6	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.549314615882353
7	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.969524977692308
7	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.968503504791667
7	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.968229643018868
7	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.106490372892632
7	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.296494902765957
7	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.581764526862745
8	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.962111136666667
8	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.982995311086956
8	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.979477193333333
8	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.361563262083333
8	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	0.0586096890447368
8	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.386655803658537
9	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.955909215
9	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.9575269752
9	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.967129200444444
9	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.399541245192308
9	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.293677789595238
9	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.615125710612245
10	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.972592212931034
10	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.986056767777778
10	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.972241512272727
10	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.464020508867925
10	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.240679035428947
10	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.553230667234043
11	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.979564844210526
11	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.981124861320755
11	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.988460788085106
11	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.69259387220339
11	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.530225529130435
11	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.765387905555556
12	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.967149695166667
12	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.975551564117647
12	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.971122527868852
12	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.4913861728
12	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.451614324565217
12	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.687929868653846
13	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.980994601935484
13	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.985261204693878
13	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.98460855877193
13	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.342263716894737
13	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.276138039897872
13	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.631496434363636
14	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.968593195686275
14	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.97275196962963
14	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.966718434333333
14	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.415899179152542
14	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.0248789805888889
14	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.264008468333333
15	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.97477568375
15	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.984908418474576
15	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.982632302830189
15	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.648905254074074
15	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.345376541261905
15	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.714554172708333
16	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.985544945285714
16	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.981178036811594
16	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.986091891538462
16	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.422332394117647
16	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.241974080021277
16	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.565220840588235
17	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.98038005915493
17	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.9888280653125
17	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.989563633076923
17	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.523427055737705
17	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.498668458043478
17	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.633017707916667
18	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.989116865846154
18	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.988689671578947
18	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.986265653561644
18	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.601147246785714
18	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.622135895090909
18	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.736149274137931
19	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.986506488795181
19	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.98398048
19	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.983463295479452
19	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.129367902596154
19	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	0.0595905768717949
19	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.3806571232
20	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.982876212058823
20	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.973211461363636
20	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.952741107945206
20	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.34599447627451
20	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.356220245355556
20	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.492755895098039
21	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.981630805333333
21	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.983434322941176
21	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.974780645393258
21	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.405700157884615
21	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.196838264546667
21	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.519815170851064
22	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.970918941666667
22	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.975330718709677
22	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.977567430952381
22	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.281973435652174
22	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.419534253611111
22	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.414448875714286
23	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.982415511805556
23	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.972656226029412
23	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.969610229705882
23	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.0572021324745763
23	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	0.157775692377778
23	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.346605238039216
24	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.981549689583333
24	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.981971300147059
24	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.974170468405797
24	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.469920224310345
24	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.250000183381818
24	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.48339098779661
25	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.962632674520548
25	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.986326396461538
25	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.984832251216216
25	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.659286392837838
25	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.686843959310345
25	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.793266971230769
26	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.987308252236842
26	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.987989982948718
26	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.984563921216216
26	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.398673189830508
26	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.3601146078
26	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.639741264909091
27	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.988033129054054
27	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.987087721142857
27	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.9851113755
27	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.382617091578947
27	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.343626396295455
27	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.608544241568627
28	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.970251565375
28	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.972939551944444
28	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.964751238734177
28	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.498754491111111
28	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.365287434717391
28	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.587813565294118
29	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.992018447826087
29	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.988470241
29	"STANDING"	5	"fBodyAccJerk-mean()-Z"	-0.988541579384615
29	"WALKING"	1	"fBodyAccJerk-mean()-Z"	-0.394877826981132
29	"WALKING_DOWNSTAIRS"	3	"fBodyAccJerk-mean()-Z"	-0.411173451875
29	"WALKING_UPSTAIRS"	2	"fBodyAccJerk-mean()-Z"	-0.646198587755102
30	"LAYING"	6	"fBodyAccJerk-mean()-Z"	-0.975632420428571
30	"SITTING"	4	"fBodyAccJerk-mean()-Z"	-0.985978315322581
